
2025-10-06 13:52:04,Danang,36,46,Clouds,2.57,1,161.05,0.08,0.8,19.47,0.12,0.67,0.78


2025-10-06 15:47:46,Hanoi,24.37,94,Clouds,3.35,1,207.18,0.14,1.96,34.5,0.98,3.54,4.25
2025-10-06 15:47:46,Danang,29.46,76,Clouds,2.16,1,168.61,0.16,1.79,14.36,0.26,0.89,1.23


2025-10-06 17:41:17,Hanoi,24.96,94,Clouds,2.87,1,246.41,0.02,3.16,24,1.21,4.33,5.8
2025-10-06 17:41:17,Danang,25,78,Clouds,2.06,1,195.14,0.07,4.13,10.76,0.58,1.33,1.88


2025-10-06 20:36:35,Hanoi,24.53,92,Clouds,4,1,273.33,0.02,3.12,16.91,1.27,5.21,7.93
2025-10-06 20:36:35,Danang,27.89,81,Clouds,1.38,1,197.23,0.12,3.81,7.44,0.55,1.58,2.44


2025-10-06 21:40:49,Hanoi,23.98,94,Clouds,3.79,1,275.96,0.03,3.05,15.12,1.26,5.21,8.17
2025-10-06 21:40:49,Danang,26,78,Clouds,1.03,1,195.24,0.1,3.53,7.3,0.51,1.59,2.48


2025-10-06 23:45:17,Hanoi,24.96,97,Clouds,1.85,2,329.55,0.07,4.48,6.18,1.02,10.35,14.15
2025-10-06 23:45:17,Danang,26,83,Clouds,1.54,1,206.06,0.01,4.77,10.62,0.75,1.74,2.63


2025-10-07 01:50:03,Hanoi,24.96,96,Rain,1.88,1,287.85,0.06,3.29,7.03,0.85,8.29,10.96
2025-10-07 01:50:03,Danang,25,88,Clouds,2.06,1,188,0,3.61,10.91,0.54,1.53,2.24


2025-10-07 03:35:24,Hanoi,24.74,96,Rain,2.17,1,260.95,0.05,2.69,7.45,0.8,7.26,9.33
2025-10-07 03:35:24,Danang,26.02,88,Clouds,1.66,1,168.7,0,2.32,10.41,0.33,1.31,1.86


2025-10-07 05:32:37,Hanoi,24.98,96,Rain,4.72,1,240.54,0.04,2.55,8.94,0.9,6.51,8.3
2025-10-07 05:32:37,Danang,24,94,Clouds,1.03,1,152.04,0.01,1.52,10.83,0.22,1.02,1.47


2025-10-07 10:08:08,Hanoi,26.44,96,Rain,4.29,1,283.83,0.54,3.88,14,1.72,7.83,10.61
2025-10-07 10:08:08,Danang,31.6,57,Clouds,1.59,1,159.57,0.35,1.91,13.25,0.33,0.86,1.36


2025-10-07 11:40:17,Hanoi,27.98,92,Rain,3.22,1,277.54,0.16,4.14,22.64,1.84,7.39,9.29
2025-10-07 11:40:17,Danang,32,58,Clouds,2.06,1,166.47,0.25,2.05,21.04,0.5,1.1,1.58


2025-10-07 13:51:40,Hanoi,23.96,86,Clouds,3.42,1,275.62,0.14,4.59,18.98,2.03,7.41,9.16
2025-10-07 13:51:40,Danang,31,74,Clouds,3.6,1,185.1,0.24,2.74,26.31,0.65,1.46,2.01


2025-10-07 15:47:14,Hanoi,28.11,89,Clouds,2.56,1,278.11,0.17,4.84,15.34,1.99,7.48,9.29
2025-10-07 15:47:14,Danang,28.48,78,Clouds,3.14,1,192.51,0.14,3.27,27.2,0.78,1.56,2.07


2025-10-07 17:40:09,Hanoi,23.96,91,Clouds,1.71,1,326.87,0.09,6.69,9.24,2.08,9.33,12.33
2025-10-07 17:40:09,Danang,29,79,Clouds,4.12,1,218.13,0.1,5.31,20.35,1.07,2.03,2.7


2025-10-07 20:37:42,Hanoi,24.98,88,Rain,1.46,2,409.22,0.21,7.43,4.07,2.47,14.15,19.06
2025-10-07 20:37:42,Danang,29,79,Clouds,3.09,1,237.98,0.11,6.02,13.83,1.18,2.85,3.96


2025-10-07 21:42:28,Hanoi,25.58,92,Clouds,1.1,2,407.43,0.21,7.2,3.83,2.09,14.41,18.12
2025-10-07 21:42:28,Danang,26.26,83,Clouds,1.49,1,238.9,0.01,5.39,16.75,1.12,4.68,5.87


2025-10-07 23:46:39,Hanoi,25.22,91,Clouds,1.49,2,396.16,0.24,7,6.08,1.64,14.08,16.81
2025-10-07 23:46:39,Danang,25.42,85,Clouds,1.75,1,238.12,0,5.44,17.94,1.14,5.06,6.22


2025-10-08 01:50:50,Hanoi,24.67,95,Clouds,1.23,2,409.91,0.65,6.76,5.69,1.56,14.99,17.43
2025-10-08 01:50:50,Danang,25.28,87,Clouds,1.24,1,233.77,0,4.85,21.22,1.06,5.38,6.35


2025-10-08 03:34:53,Hanoi,23.98,98,Clouds,1.01,2,412.55,1.22,6.32,5.5,1.45,15.36,17.44
2025-10-08 03:34:53,Danang,26,94,Clouds,0.51,1,226.89,0,4.18,24.48,0.99,5.93,6.82


2025-10-08 05:33:13,Hanoi,24.43,96,Clouds,1.95,2,412.4,1.83,6.21,3.46,1.51,16.09,18.18
2025-10-08 05:33:13,Danang,24.46,96,Clouds,1.38,1,213.54,0,3.41,25.51,0.86,6.68,7.51


2025-10-08 10:08:23,Hanoi,26.98,82,Clouds,1.54,2,437.55,5.14,8.39,9.96,3.31,17.77,21.2
2025-10-08 10:08:23,Danang,29,74,Clouds,0.51,1,201.8,0.39,2.13,15.93,0.42,5.94,6.7


2025-10-08 11:40:03,Hanoi,27.98,73,Clouds,2.48,2,310.29,1.21,7.47,35.69,2.51,11.28,13.24
2025-10-08 11:40:03,Danang,30,74,Clouds,2.57,1,188.64,0.24,1.91,29.6,0.8,5.42,6.03


2025-10-08 13:51:32,Hanoi,30.98,63,Clouds,2.42,2,322.75,0.91,6.57,53.95,2.89,15.84,17.76
2025-10-08 13:51:32,Danang,31,66,Clouds,3.6,1,189,0.18,1.9,41.78,1.2,5.97,6.54


2025-10-08 15:48:34,Hanoi,30.98,59,Clouds,2.89,2,328.03,0.58,5.17,73.72,3.29,24.94,27.22
2025-10-08 15:48:34,Danang,30,70,Clouds,3.09,1,183.6,0.08,1.98,36.38,1.26,6.44,6.96


2025-10-08 17:40:50,Hanoi,27.5,74,Clouds,3.26,3,419.12,0.03,8.54,41.49,3.6,35.09,39.85
2025-10-08 17:40:50,Danang,27.37,74,Clouds,2.31,1,197.58,0.01,3.61,22.36,0.96,5.66,6.26


